,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1105,Android,0,0,0,0.013803649,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,电阻式压力传感器,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1107,串行接口,0,0,0,0,0.00142507,0,0,0.022406305,0,0,0.000870713,0,0,0,0,0,0
1108,边缘检测,0,0,0,0,0,0,0,0,0,0.042871477,0,0,0,0,0,0,0
1109,二阶微分算子,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1110,元器件,0,0,0,0,0.011400559,0,0,0.004201182,0,0.00145327,0,0,0.014579392,0,0.024531,0.002902454,0.045725703
1111,因变量,0,0,0,0,0.000950047,0,0,0,0,0,0,0,0,0,0,0,0
1112,T触发器,0,0,0,0,0,0,0,0,0,0,0.032216389,0,0,0,0,0,0
1113,非线性工作区,0,0,0,0,0,0,0,0,0,0,0,0,0.001388514,0,0,0,0
1114,差分放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.04720946,0,0,0,0
1115,储能元件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040024263,0,0.000831376
1116,线性关系,0,0,0,0,0.029926469,0,0,0,0.005284201,0.002179906,0.003482853,0.003909383,0.009025338,0,0.009037737,0.001934969,0.013302023
1117,抽象数据类型,0,0,0,0,0,0,0,0,0,0,0.000870713,0.03909383,0,0,0,0,0
1118,因果关系,0,0,0,0,0.000475023,0.00271598,0,0,0,0.000726635,0.009577845,0,0,0.001077465,0.001291105,0.000967485,0
1119,点电荷,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099126766,0,0,0
1120,单开关电路,0,0,0,0,0,0,0,0,0,0,0.00261214,0,0,0,0,0,0
1121,密度计,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1122,机器指令,0.011315157,0,0,0.023006081,0,0,0,0.002800788,0,0,0,0.001954692,0,0,0,0,0
1123,近似算法,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0.000967485,0
1124,SCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004156882
1125,电流并联负反馈电路,0,0,0,0,0,0,0,0,0,0,0,0,0.007636824,0,0,0,0
1126,数字滤波,0,0,0,0,0.002375117,0,0,0.011203152,0.009687701,0.003633176,0,0,0,0,0,0,0
1127,电场线,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064647891,0,0,0
1128,递增性,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1129,离散傅里叶级数,0,0,0,0,0,0.014937892,0,0,0.012329802,0,0,0,0,0,0,0,0
1130,功与场,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077465,0,0,0
1131,单限比较器,0,0,0,0,0,0,0,0,0,0,0,0,0.012496622,0,0,0,0
1132,流体力学,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0.001077465,0,0,0
1133,脉冲盘式编码器,0,0,0,0,0.003800186,0,0,0,0,0,0,0,0,0,0,0,0
1134,最小项之和,0,0,0,0,0,0,0,0,0,0,0.023509257,0,0,0,0,0,0
1135,压电材料,0,0,0,0,0.018525909,0,0,0,0,0,0,0,0,0,0,0,0.002494129
1136,电偶极子,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032323946,0,0,0
1137,平面波,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239197197,0,0,0
1138,共阴,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0
1139,热敏电阻,0,0,0,0,0.031351538,0,0,0,0,0,0,0,0.003471284,0,0,0,0.000831376
1140,电流元,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156232404,0,0,0
1141,十进制,0.042997596,0.044216444,0.032753981,0.082821891,0.003800186,0,0,0.054615368,0.008807001,0.005813082,0.112322004,0.001954692,0,0,0,0.000967485,0
1142,c++,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002582211,0,0
1143,恒定电场,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017239438,0,0,0
1144,部分分式展开法,0,0,0,0,0,0.006789951,0,0,0.003522801,0,0,0,0,0,0.002582211,0,0
1145,无损压缩,0,0,0,0,0,0,0,0,0,0.003633176,0,0,0,0,0,0,0
1146,极化特性,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0.051718313,0,0,0
1147,连续谱,0,0,0,0,0,0.00271598,0,0,0.0017614,0,0,0,0,0,0,0.011609815,0.001662753
1148,反向电流,0,0,0,0,0.00142507,0,0,0,0,0,0.006094992,0,0.015273649,0,0.003873316,0,0
1149,磁感线,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1150,几何级数,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0,0,0,0.000967485,0
1151,任意项,0,0,0,0,0,0,0,0,0,0,0.011319272,0,0,0,0,0,0
1152,半加器,0,0,0,0,0,0,0,0,0,0,0.006094992,0,0,0,0,0,0
1153,多位数值比较器,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1154,频域积分,0,0,0,0,0,0.00271598,0,0,0,0,0,0,0,0,0,0,0
1155,无环图,0,0,0,0,0,0,0,0,0,0,0,0.001954692,0,0,0,0,0
1156,代入定理,0,0,0,0,0,0,0,0,0,0,0.007836419,0,0,0,0,0,0
1157,幂函数,0,0,0,0,0.000475023,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1158,全局变量,0.082600646,0,0.137566718,0.092024323,0,0,0,0,0,0,0,0.013682841,0,0,0,0,0
1159,集电极最大功耗,0,0,0,0,0,0,0,0,0,0,0,0,0.003471284,0,0,0,0
1160,相对误差,0,0,0.013101592,0,0.013775676,0,0,0,0,0,0,0,0.005554054,0,0.001291105,0,0
1161,上限频率,0,0,0,0,0,0,0,0,0,0,0,0,0.034018582,0.001077465,0,0,0.004156882
1162,热电阻,0,0,0,0,0.025651259,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1163,辐射与波式传感器,0,0,0,0,0.009025443,0,0,0,0,0,0,0,0,0,0,0,0
1164,零点漂移,0,0,0,0,0.003800186,0,0,0,0,0,0.004353566,0,0.010066723,0,0,0,0.000831376
1165,数字带阻滤波器,0,0,0,0,0,0,0,0,0.003522801,0,0,0,0,0,0,0,0
1166,面接触型,0,0,0,0,0,0,0,0,0,0,0,0,0.00208277,0,0,0,0
1167,平移性,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1168,法拉第电磁感应定律,0,0,0,0,0.000950047,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1169,磁化强度,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020471832,0,0,0
1170,压阻式,0,0,0,0,0.003325163,0,0,0,0,0,0,0,0,0,0,0,0
1171,　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,变磁阻电感式传感器,0,0,0,0,0.008075396,0,0,0,0,0,0,0,0,0,0,0,0
1173,整流电路,0,0,0,0,0.005225256,0,0,0,0,0,0,0,0.057623312,0,0.001291105,0,0
1174,头文件,0.041866081,0,0.006550796,0,0.001900093,0,0,0,0.0017614,0.000726635,0,0.001954692,0,0,0,0,0
1175,静电屏蔽,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008619719,0,0,0
1176,NPN管,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0.000831376
1177,光电传感器,0,0,0,0,0.003800186,0,0,0,0,0,0,0,0.000694257,0,0,0,0
1178,精简指令,0,0,0,0,0,0,0,0,0.0008807,0,0,0,0,0,0,0,0
1179,2ASK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077398764,0
1180,CMOS集成电路,0,0,0,0,0,0,0,0,0,0,0.010448559,0,0,0,0,0,0
1181,线性常系数差分方程,0,0,0,0,0,0,0,0,0.014091202,0,0,0,0,0,0,0,0
1182,卡诺图化简法,0,0,0,0,0,0,0,0,0,0,0.013060698,0,0,0,0,0,0
1183,电路模型,0,0,0,0,0.000475023,0.006789951,0,0,0,0,0.000870713,0,0,0,0.111035054,0,0.007482388
1184,磁共振成像,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0.004309859,0,0,0
1185,网络攻击,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1186,网络通信,0,0,0,0.004601216,0.003800186,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1187,物理光学,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1188,感应电流,0,0,0,0,0.000950047,0,0,0,0,0,0,0,0,0.009697184,0.003873316,0,0
1189,信道特性,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0.035796928,0
1190,单位阶跃函数,0,0,0.013101592,0,0,0.024443822,0,0,0.0017614,0,0,0,0,0,0.020657684,0.002902454,0
1191,时钟脉冲,0,0,0,0,0.008075396,0,0,0.005601576,0,0,0.012189985,0,0,0,0,0.003869938,0
1192,非正弦波发生电路,0,0,0,0,0,0,0,0,0,0,0,0,0.008331081,0,0,0,0
1193,脉冲序列,0,0,0,0,0,0.012221911,0,0,0.014971902,0,0.001741426,0,0,0,0,0.029992021,0.005819635
1194,正弦波振荡电路,0,0,0,0,0,0,0,0,0,0,0,0,0.033671453,0,0,0,0.000831376
1195,峰值检测,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1196,电容式传感器,0,0,0,0,0.059377914,0,0,0,0,0,0,0,0,0.001077465,0,0,0
1197,共发射极,0,0,0,0,0,0,0,0,0,0,0,0,0.000694257,0,0,0,0.004156882
1198,坡印廷矢量,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077465,0,0,0
1199,数字信号,0,0,0,0,0.00712535,0.00407397,0,0.005601576,0.038750806,0.003633176,0.017414264,0,0.009025338,0,0.002582211,0.108358269,0.009145141
1200,递归结构,0,0,0,0,0,0,0,0,0.0017614,0,0,0,0,0,0,0,0
1201,窗函数,0,0,0,0,0,0.00135799,0,0,0.127701519,0.002179906,0,0,0,0,0,0,0
1202,全电流定律,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006464789,0,0,0
1203,脉冲调制,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0.009674845,0.003325506
1204,PCM系统,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012577299,0
1205,二端网络,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1206,简单选择排序,0,0,0,0,0,0,0,0,0,0,0,0.027365681,0,0,0,0,0
1207,电阻式力传感器,0,0,0,0,0.003325163,0,0,0,0,0,0,0,0,0,0,0,0
1208,无限脉冲响应,0,0,0,0,0,0,0,0,0.020256103,0,0,0,0,0,0,0,0
1209,线性代数,0,0,0.11791433,0,0,0.00135799,0.004075569,0,0,0,0,0.003909383,0,0,0.006455526,0.001934969,0
1210,数字视频,0,0,0,0,0,0,0,0,0,0.002906541,0,0,0,0,0,0.002902454,0
1211,多谐振荡器,0,0,0,0,0.000475023,0,0,0,0,0,0.067044917,0,0.001388514,0,0,0,0.003325506
1212,线性,0.001131516,0.002763528,0.340641398,0.032208513,0.054627681,0.126293083,0.350498916,0,0.063410409,0.109721915,0.005224279,0.095779884,0.028117399,0.087274653,0.271132107,0.086106124,0.093114159
1213,插入导频法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967485,0
1214,动态分配,0.012446673,0,0,0,0,0,0,0,0,0,0,0.017592224,0,0,0,0,0
1215,波导波长,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018316902,0,0,0
1216,振荡器,0,0,0,0,0.011875583,0,0,0.022406305,0,0,0.020897117,0,0.00208277,0,0.002582211,0.011609815,0.279342476
1217,单边带调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008707361,0.006651011
1218,纵波,0,0,0,0,0.003800186,0,0,0,0,0,0,0,0,0,0,0,0
1219,幅波,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002494129
1220,叠加定理,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0.052935316,0.000967485,0
1221,解析器,0,0.013817639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,特征值,0,0,0.242379456,0,0,0.005431961,0.002037784,0,0,0.017439245,0,0,0,0,0.001291105,0,0
1223,基尔霍夫电压定律,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0.002582211,0,0
1224,互补开关电路,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0,0
1225,温度传感器,0,0,0,0,0.028976422,0,0,0,0,0,0,0,0.004165541,0,0,0,0
1226,s域模型,0,0,0,0,0,0.020369852,0,0,0,0,0,0,0,0,0,0,0
1227,场效应管,0,0,0,0,0.000475023,0,0,0.001400394,0,0,0.000870713,0,0.154125003,0,0.002582211,0,0.035749186
1228,matin,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1229,光电耦合放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.00208277,0,0,0,0
1230,窗口比较器,0,0,0,0,0,0,0,0,0,0,0,0,0.011108108,0,0,0,0
1231,傅里叶变换,0,0,0,0.013803649,0.000475023,0.342213514,0.004075569,0,0.105684016,0.133700877,0,0,0,0.00215493,0.007746632,0.043536804,0.000831376
1232,一次等效电路,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005164421,0,0
1233,光学图像,0,0,0,0,0,0,0,0,0,0.00145327,0,0,0,0,0,0,0
1234,脉冲响应不变法设计,0,0,0,0,0,0,0,0,0.005284201,0,0,0,0,0,0,0,0
1235,静态随机存储器,0,0,0,0,0,0,0,0.001400394,0,0,0.006965706,0,0,0,0,0,0
1236,数字带通滤波器,0,0,0,0,0,0,0,0,0.006164901,0,0,0,0,0,0,0,0
1237,优先编码器,0,0,0,0,0,0,0,0,0,0,0.018284977,0,0,0,0,0,0
1238,波矢量,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697184,0,0,0
1239,光伏,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1240,唯一可译码,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004837423,0
1241,异步十进制计数器,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1242,PLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003325506
1243,任务通信,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1244,铂热电阻,0,0,0,0,0.009025443,0,0,0,0,0,0,0,0,0,0,0,0
1245,电感,0,0,0,0,0.023276142,0.042097694,0,0.002800788,0.0008807,0,0.000870713,0,0.056929055,0.043098594,0.374420529,0,0.083969018
1246,因果稳定性,0,0,0,0,0,0,0,0,0.005284201,0,0,0,0,0,0,0,0
1247,导热性,0,0,0,0,0.001900093,0,0,0,0,0,0,0,0,0,0,0,0
1248,展宽频带,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0.005554054,0.001077465,0,0,0
1249,神经网络,0,0,0.006550796,0,0.006650326,0,0,0,0.0008807,0.03487849,0,0,0,0,0.006455526,0,0
1250,广度优先搜索,0,0,0,0,0,0,0,0,0,0,0,0.021501607,0,0,0,0,0
1251,光照强度,0,0,0,0,0.00427521,0,0,0,0,0,0,0,0,0,0,0,0
1252,鉴频电路,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001662753
1253,"
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,边沿触发,0,0,0,0,0,0,0,0.002800788,0,0,0.027862823,0,0,0,0,0,0
1255,卷积积分,0,0,0,0,0,0.076047448,0,0,0,0.000726635,0,0,0,0,0.010328842,0,0
1256,米利,0,0,0,0,0,0,0,0,0,0,0.003482853,0,0,0,0,0,0
1257,通用寄存器,0,0,0,0,0,0,0,0.00700197,0,0,0,0,0,0,0,0,0
1258,线号,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0
1259,响应时间,0,0,0,0,0.015675769,0,0,0,0,0,0.000870713,0,0.000694257,0,0,0,0
1260,格雷码,0,0,0,0,0.000475023,0,0,0,0,0.004359811,0.019155691,0,0,0,0,0.018382206,0
1261,LZW编码,0,0,0,0,0,0,0,0,0,0.009446258,0,0,0,0,0,0,0
1262,非线性电路,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0.000694257,0,0.068428579,0.001934969,0.031592304
1263,哈夫曼编码,0,0,0,0,0,0,0,0,0,0,0,0.009773458,0,0,0,0,0
1264,光反射,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1265,频移,0,0,0,0,0.000950047,0.006789951,0,0,0.0008807,0,0,0,0,0,0,0.001934969,0.01163927
1266,脉冲响应,0,0,0.013101592,0,0,0.005431961,0,0,0.164690925,0.000726635,0,0,0,0,0,0.001934969,0
1267,上凸性,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0,0
1268,复频域分析,0,0,0,0,0,0.012221911,0,0,0.0026421,0,0,0,0,0,0.010328842,0,0
1269,介质波导,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005387324,0,0,0
1270,有线信道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013544784,0
1271,可执行程序,0.00792061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,变隙式差动变压器,0,0,0,0,0.003800186,0,0,0,0,0,0,0,0,0,0,0,0
1273,电路元件,0,0,0,0,0,0.00407397,0.002037784,0,0.0008807,0,0.000870713,0,0.000694257,0,0.055517527,0,0.000831376
1274,均匀平面波,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054950707,0,0,0
1275,负载电阻,0,0,0,0,0.008075396,0,0,0.001400394,0,0,0.012189985,0,0.079839528,0,0.006455526,0,0.036580562
1276,共基放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.01943919,0,0,0,0.000831376
1277,汉明码,0,0,0,0,0,0,0.193589518,0,0,0,0,0,0,0,0,0.014512268,0
1278,异步计数器,0,0,0,0,0,0,0,0,0,0,0.010448559,0,0,0,0,0,0
1279,电阻元件,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0.005387324,0.069719685,0,0.002494129
1280,高斯定律,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024781692,0,0,0
1281,集电极最大电流,0,0,0,0,0,0,0,0,0,0,0,0,0.00208277,0,0,0,0.000831376
1282,最小生成树,0,0,0,0,0,0,0,0,0,0,0,0.125100256,0,0,0,0,0
1283,连续信号,0,0,0,0,0.000475023,0.025801813,0,0,0.021136803,0.000726635,0,0,0,0,0,0.000967485,0
1284,传感器,0,0,0,0.004601216,0.950521643,0.00135799,0,0.001400394,0,0.092282671,0.000870713,0,0.018744933,0.005387324,0,0,0
1285,存储电容,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1286,全响应,0,0,0,0,0,0.105923231,0,0,0,0,0,0,0,0,0.051644211,0,0
1287,位同步,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0.006772392,0
1288,电流并联负反馈,0,0,0,0,0,0,0,0,0,0,0,0,0.004165541,0,0,0,0
1289,嵌入式操作系统,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1290,无线通信系统,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215493,0,0.000967485,0.005819635
1291,频率响应,0,0,0,0,0.00997549,0.073331467,0,0,0.023778904,0,0,0,0.061788852,0,0.04647979,0.002902454,0.010807893
1292,脉码调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006772392,0
1293,图形处理,0,0,0.013101592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,触发器,0,0,0,0,0.005225256,0,0.040755688,0.019605517,0,0,0.60775782,0,0,0,0,0.001934969,0.003325506
1295,数字图像,0,0,0,0,0,0,0,0,0,0.08937613,0,0,0,0,0,0.000967485,0
1296,单相桥式整流电路,0,0,0,0,0,0,0,0,0,0,0,0,0.007636824,0,0,0,0
1297,退化模型,0,0,0,0,0,0,0,0,0,0.002906541,0,0,0,0,0,0,0
1298,信号系统,0,0,0,0,0,0,0,0,0.0008807,0,0,0,0,0,0,0,0
1299,LTI系统,0,0,0,0,0,0.19419259,0,0,0.0008807,0,0,0,0,0,0,0,0
1300,异步二进制计数器,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1301,差分方程,0,0,0.019652388,0,0,0.188760629,0,0,0.080143712,0,0,0,0,0,0,0.000967485,0
1302,z域解,0,0,0,0,0,0.00271598,0,0,0,0,0,0,0,0,0,0,0
1303,脉冲编码调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005804907,0.000831376
1304,二次曲面,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1305,改进型差分放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.000694257,0,0,0,0
1306,因果性,0,0,0,0,0,0.013579901,0,0,0.011449102,0,0,0,0,0,0,0,0
1307,二进制振幅键控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004837423,0
1308,极化效应,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1309,伪彩色,0,0,0,0,0,0,0,0,0,0.013806069,0,0,0,0,0,0,0
1310,线性系统,0,0,0.032753981,0,0.00285014,0.021727842,0,0,0.010568402,0.008719622,0,0,0,0,0.001291105,0.020317175,0.006651011
1311,递归计算,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0,0
1312,矢量分析,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029091551,0,0,0
1313,理想低通滤波器,0,0,0,0,0,0.033949753,0,0,0.026421004,0.008719622,0,0,0,0,0,0.008707361,0
1314,无极分子,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005387324,0,0,0
1315,分辨率,0,0,0.019652388,0.009202432,0.022801119,0,0,0.005601576,0.027301704,0.110448551,0.009577845,0,0.001388514,0,0,0,0.001662753
1316,积分型单稳态电路,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1317,序列信号发生器,0,0,0,0,0,0,0,0,0,0,0.007836419,0,0,0,0,0,0
1318,电功率,0,0,0,0,0.000950047,0,0,0,0,0,0,0,0,0,0.006455526,0,0
1319,离散傅里叶变换,0,0,0,0,0,0.028517793,0.002037784,0,0.027301704,0.023978962,0,0,0,0,0,0.003869938,0
1320,漫反射,0,0,0,0,0,0,0,0,0,0.00145327,0,0,0,0,0,0,0
1321,支路电压法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003873316,0,0
1322,全加器,0,0,0,0,0,0,0,0,0,0,0.025250683,0,0,0,0,0,0
1323,选择结构,0.064496395,0,0.052406369,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1324,谐振,0,0,0,0,0.016625816,0.005431961,0,0,0.0008807,0,0.005224279,0,0.017356419,0.047408454,0.162679264,0.004837423,0.390746916
1325,集成电路,0,0,0,0.036809729,0.006175303,0,0,0.008402364,0.007045601,0.005813082,0.09490774,0,0.024993244,0.00215493,0.028404316,0.007739876,0.039906068
1326,阶乘,0.002263031,0,0,0.09662554,0,0,0,0,0,0.000726635,0,0.017592224,0,0,0,0,0
1327,傅里叶反变换,0,0,0,0,0,0,0,0,0.0026421,0.01671261,0,0,0,0,0,0.002902454,0
1328,最小项,0,0,0,0,0,0,0,0,0,0,0.113192717,0,0,0,0,0,0
1329,数据编码,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0,0
1330,变压器耦合放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.003471284,0,0,0,0
1331,气体传感器,0,0,0,0,0.047027308,0,0,0,0,0,0,0,0,0,0,0,0
1332,近区场,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697184,0,0,0
1333,74HC175,0,0,0,0,0,0,0,0,0,0,0.00261214,0,0,0,0,0,0
1334,BDA,0,0,0,0,0,0,0,0,0,0,0,0,0.001388514,0,0,0,0
1335,RL电路,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0,0,0.014202158,0,0
1336,动态平衡,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0.002777027,0.004309859,0,0,0
1337,复功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215493,0.052935316,0,0
1338,N型半导体,0,0,0,0,0.006650326,0,0,0,0,0,0.000870713,0,0.010066723,0,0,0,0.000831376
1339,高对比度,0,0,0,0,0,0,0,0,0,0.005086446,0,0,0,0,0,0,0
1340,约束项,0,0,0,0,0,0,0,0,0,0,0.026992109,0,0,0,0,0,0
1341,相关系数,0,0,0,0,0,0,0,0,0.0008807,0.010899528,0,0,0,0,0,0.020317175,0
1342,内存大小,0,0,0,0.009202432,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,图像平滑,0,0,0,0,0,0,0,0,0,0.006539717,0,0,0,0,0,0,0
1344,磁导率,0,0,0,0,0.00427521,0,0,0,0,0,0,0,0,0.058183102,0.020657684,0,0
1345,灰度变换,0,0,0,0.004601216,0.000475023,0,0,0,0,0.055950911,0,0,0,0,0,0,0
1346,单位序列,0,0,0,0,0,0.035307744,0,0,0,0,0,0,0,0,0,0,0
1347,最大管压降,0,0,0,0,0,0,0,0,0,0,0,0,0.006248311,0,0,0,0
1348,串行进位加法器,0,0,0,0,0,0,0,0,0,0,0.006094992,0,0,0,0,0,0
1349,最优逼近,0,0,0,0,0,0,0,0,0.0008807,0,0,0,0,0,0,0,0
1350,系统函数,0,0,0.006550796,0,0,0.334065574,0,0,0.192873329,0,0,0,0,0,0,0,0
1351,匹配滤波接收法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001934969,0
1352,非线性,0,0,0.157219107,0,0.057952844,0.024443822,0.020377844,0,0.021136803,0.028338773,0.003482853,0.013682841,0.024298987,0.009697184,0.23498116,0.026122083,0.121380957
1353,LabVIEW,0,0,0,0,0.017100839,0,0,0,0,0,0,0,0,0,0,0,0
1354,透波,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004309859,0,0,0
1355,扩展信源,0,0,0,0,0,0,0.002037784,0,0,0,0,0,0,0,0,0,0
1356,网络化测控系统,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1357,可选参数,0,0,0,0.032208513,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,受控源,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0,0,0.113617264,0,0
1359,偏振光,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008619719,0,0,0
1360,频域响应,0,0,0,0,0,0.006789951,0,0,0,0,0,0,0,0,0.001291105,0,0
1361,放大电路,0,0,0,0,0.004750233,0,0,0,0,0,0,0,0.486326866,0,0,0,0.018290281
1362,群同步性能,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1363,并项法,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0,0
1364,同步数字体系,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012577299,0
1365,整流,0,0,0,0,0.001900093,0.006789951,0,0.001400394,0,0,0,0,0.037489865,0,0.006455526,0.008707361,0
1366,弹性介质,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1367,信息论,0,0,0,0,0.000950047,0,0.264911972,0,0,0.005086446,0,0,0,0,0,0.000967485,0
1368,阻容耦合放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.009025338,0,0,0,0
1369,M文件,0,0,0.445454135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,品质因数,0,0,0,0,0.003325163,0.00135799,0,0,0,0,0,0,0.009025338,0.007542254,0.010328842,0,0.016627528
1371,光密介质,0,0,0,0,0.001900093,0,0,0,0,0,0,0,0,0.001077465,0,0,0
